geneID	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C
RUMHYD_01515	38	29	19.021	25	7	18.279
RUMHYD_01516	1053	781	1213.979	84	47	170.383
RUMHYD_01517	82	70	58	25	9	161.538
RUMHYD_01518	95	77	52	10	17	49.305
RUMHYD_01519	1128	1088	1369	97	91	210.496
RUMHYD_01520	689.609	554	559	261.464	85	303.409
RUMHYD_01521	665.445	466	677	70.536	33	187.591
RUMHYD_01523	143.533	81	255	1	3.996	6
RUMHYD_01524	228	254	432	23	8	48.329
RUMHYD_01525	0	0	8	0	0	15.671
RUMHYD_01526	24	29	25	17	16	16
RUMHYD_01527	25	27	10	28	9	42
RUMHYD_01528	0	0	4	0	0	0
RUMHYD_01529	0	0	2	0	0	3
RUMHYD_01530	0	0	0	0	0	0
RUMHYD_01531	15341	28797	26685	904	654	354
RUMHYD_01532	8610	5776	9839	263	175	252.713
RUMHYD_01533	1346	723	1691	24	40	85.287
RUMHYD_01534	4231	2418	3600	291	150	341.508
RUMHYD_01535	2041	1866	1509	111	77	58.492
RUMHYD_01536	63	27	35	27	7	142
RUMHYD_01537	183	71	151	4	21	46
RUMHYD_01538	82	146	90	46	28	151.002
RUMHYD_01539	151	152	150	38	35	163.909
RUMHYD_01540	132	154	153	15	18	189.883
RUMHYD_01541	78	89	61	20	9	98.207
RUMHYD_01542	9	10	11	11	13	19
RUMHYD_01543	36	66	35	5	0	24.35
RUMHYD_01544	202	254	232	10	16	240.65
RUMHYD_01545	302	396	390	41	43	327
RUMHYD_01546	904	1535	1230	63	35	34
RUMHYD_01547	9	0	4	0	0	0
RUMHYD_01548	0	0	2	0	0	0
RUMHYD_01549	83	137	179	22	24	205
RUMHYD_01550	200	310	236	47	35	87.101
RUMHYD_01551	204	200	168	60	48	178.901
RUMHYD_01552	14684.392	9281.645	16429.792	864.485	663	559.776
RUMHYD_01553	6084.036	2990.355	6633.381	318.515	246	260.447
RUMHYD_01554	4136.91	2918.21	4697.75	172	112	164.681
RUMHYD_01555	2923.257	2110.032	2985.52	121	89	193.094
RUMHYD_01556	3073.131	2407.769	3447.778	96.57	132	98
RUMHYD_01557	7425.622	4505.268	8419.24	195.788	137	149.562
RUMHYD_01558	5523.575	2521.038	5268.984	143	115.543	131.438
RUMHYD_01559	7113.365	3752.684	6819.728	308.214	262.457	284.242
RUMHYD_01560	6598.595	4981.186	6146	347.786	251	287.904
RUMHYD_01561	12087.053	13434.905	11832.441	566.823	424	446.526
RUMHYD_01562	1902.372	1597.095	2013.009	116.177	78	108.027
RUMHYD_01563	16028.146	12374	18049	635	517	675.301
RUMHYD_01564	157	98	147	3	0	8
RUMHYD_01565	156	31	56	15	5	46.845
RUMHYD_01566	4366.581	1590.892	7035.471	353.288	147.314	158.579
RUMHYD_01567	16343.427	5102.074	25645.334	1484.714	692.686	716.411
RUMHYD_01568	11962.28	3863.034	24016.047	570.998	392	299.169
RUMHYD_01569	35163.19	12273	61426	2669	1411	1312.995
RUMHYD_01570	338	358	218	39	23	21
RUMHYD_01571	59	19	48	7	21	55
RUMHYD_01572	145.178	55	451	33	17	14
RUMHYD_01573	11181.822	4590	17649	2241	947	921
RUMHYD_01574	3732	1315	4340	573	326	424
RUMHYD_01575	107901.392	41042.547	95665.393	9290.001	5367	5113.944
RUMHYD_01576	157753.988	56306.253	153914.085	9145.888	5798	5245.056
RUMHYD_01577	0	0	0	0	0	0
RUMHYD_01578	44	5	22	16	3	98
RUMHYD_01579	0	0	0	0	0	4
RUMHYD_01580	2582.702	2077.092	1995	216	142	207.129
RUMHYD_01581	555.298	530.908	607	29	19	38.593
RUMHYD_01582	755	388	320	66	54	318.278
RUMHYD_01583	280	167	79	69	33	113.605
RUMHYD_01584	4190.73	2892	4561	162	131	409.395
RUMHYD_01585	1542	582	1550	48	43	241.624
RUMHYD_01586	867	300	705	24	20	218.376
RUMHYD_01587	2406.106	898.862	2079.683	82	48	259.167
RUMHYD_01588	540.894	276.138	598.317	21	25	59.833
RUMHYD_01589	6315.548	8205.263	13356.863	171	97	49
RUMHYD_01590	4995.452	7494.737	11218.67	179	125	123
RUMHYD_01591	10017.977	2555	10252	1050	437	348
RUMHYD_01592	7552.877	1621.177	11760.529	481.152	160	223
RUMHYD_01593	78913.304	18353.715	111109.438	4670.848	1720	2317.001
RUMHYD_01594	186914.092	115298.5	271269.875	7362	3644	3484.999
RUMHYD_01595	45	19	46	3	6	0
RUMHYD_01596	1011.929	1103	731	133.247	78	262
RUMHYD_01597	1116.071	1488	1227	149.753	101	131
RUMHYD_01598	299	60	43	62	35	160
RUMHYD_01599	275	53	27	26	26	96.516
RUMHYD_01600	268.474	99	71	11	26	182.484
RUMHYD_01601	212.526	90	70	13	19	46
RUMHYD_01602	284	133	77	21	11	59
RUMHYD_01603	528	446	512	54	35	51
RUMHYD_01604	318	243	85	48	22	94
RUMHYD_01605	547	129	148	26	108	136
RUMHYD_01606	487	175	117	25	34	118
RUMHYD_01607	393	59	75	12	12	40
RUMHYD_01608	326	46	77	12.272	5	73
RUMHYD_01609	1005	764	272	105.728	143	172.008
RUMHYD_01610	631	143	157	66	49	289.992
RUMHYD_01611	167	74	120	96	38	390
RUMHYD_01612	111	68	72	60	46	272
RUMHYD_01613	663.848	375.6	565	145.572	44.519	48.751
RUMHYD_01614	667.152	679.391	425	275.428	115.481	145.274
RUMHYD_01615	139	133.008	66	20	26	82.975
RUMHYD_01616	1	5	3	0	0	0
RUMHYD_01617	568	220	213	99	62	163
RUMHYD_01618	54	16	5	13	3	43
RUMHYD_01619	217	110	82	165	21	102
RUMHYD_01620	77	30	59	37	15	72.022
RUMHYD_01621	512	281	354	125	27	179.978
RUMHYD_01622	3255	2821	3626	139	48	39
RUMHYD_01623	27	4	25	0	3	11
RUMHYD_01624	142	38	101	7	18	160
RUMHYD_01625	375.903	232	180	72.995	42	115.915
RUMHYD_01626	1089.097	935	1071	106.005	73	205.085
RUMHYD_01627	989	1151	825	32	46	29
RUMHYD_01628	6744	8891	8073.454	469	290.026	276.682
RUMHYD_01629	953	1826	867	35	40.974	26.318
RUMHYD_01630	13	12	21	0	0	0
RUMHYD_01631	0	0	0	0	0	3
RUMHYD_01632	1709	2771	1616	145	131	125
RUMHYD_01633	93	59	84	10	10	14
RUMHYD_01634	13	3	16	0	0	3
RUMHYD_01635	2398.005	3628	2791	80	62	73
RUMHYD_01636	24	46	22	21	11	3.37
RUMHYD_01637	1259.285	842	698	426	222	435.63
RUMHYD_01638	912.459	424.296	807.765	106.417	44	100
RUMHYD_01639	2095.386	879.355	1723.267	213.583	61	178
RUMHYD_01640	1908.87	671.349	1241.968	315	148	370
RUMHYD_01641	179	47	109	36	7	72
RUMHYD_01642	1006	5541.509	573	224.001	116	332.398
RUMHYD_01643	465	3413	294	118.999	83	103.602
RUMHYD_01644	18	27	11	27	13	83
RUMHYD_01645	17	43	6	16	29	105
RUMHYD_01646	725	2819.267	961	131	97	67
RUMHYD_01647	94	81	75	73	63	252
RUMHYD_01648	156	552	102	55	15	45
RUMHYD_01649	182	159	231	22	1	33
RUMHYD_01650	2	4	1	2	0	66.402
RUMHYD_01651	1253	230	753	55.082	68	240.066
RUMHYD_01652	1450	379	861	114.918	53	322.6
RUMHYD_01653	22	9	35	85.001	21	34.107
RUMHYD_01654	227	133	107	125.999	75	62.824
RUMHYD_01655	5378	5665	9414	464	238	270
RUMHYD_01656	4947.113	3952.594	5899	575.687	315	494.337
RUMHYD_01657	8052.887	5061.406	10020	645.313	365.526	562.097
RUMHYD_01658	1739	1227	2315	406	112.474	225.566
RUMHYD_01659	15368.692	13133	15330	530	310	255
RUMHYD_03904	39775.296	33927.604	52404.867	1104.628	865	663.819
RUMHYD_03905	11235.424	8767.617	21981.26	364.695	177.914	167
RUMHYD_03906	11041.5	11060	13704	623	452	439.65
RUMHYD_03907	740	106	402	174	97	125
RUMHYD_03908	0	5	0	0	6	25
RUMHYD_03909	1183.444	167.559	584.108	8.001	17.522	64.843
RUMHYD_01660	90005.609	67865.405	62108.212	39619.937	17737	13055.927
RUMHYD_01661	12	41	10	11	3	2
RUMHYD_01662	6211.053	5886	7296.135	395	201	215
RUMHYD_01663	562.222	570.155	240.327	79.051	28.42	28.271
RUMHYD_01664	59080.065	69282.26	49769.736	5059.287	2031.912	1580.73
RUMHYD_01665	45841.094	49970.694	38742.984	10866.857	5360.667	4809.999
RUMHYD_01666	45844.413	50096.648	43765.259	10910.455	4371.177	4320.49
RUMHYD_01667	8341.541	7553.071	8978.722	3829.093	1060.842	1309.301
RUMHYD_01668	15479.639	14869.25	6778.134	8821.214	2429.096	2281.225
RUMHYD_01669	7521.539	7466.067	3271.866	4064.044	1587.884	1508.574
RUMHYD_01670	44183.168	17156	22870.214	19863	11201	11519.446
RUMHYD_01671	14	13	10	49	15	57.964
RUMHYD_01672	60.081	5	18	71.063	20	29.073
RUMHYD_01673	7077.931	5174	5563	779	454	455.414
RUMHYD_01674	1886.484	1209	1522	128	94	173.586
RUMHYD_01675	63009.89	45368.275	89898.321	4078	2939	2337
RUMHYD_01676	733	465	1260	50	39	43
RUMHYD_01677	307	369	337	35	28	24
RUMHYD_01678	1782.237	3157.745	1679	458.471	172.333	381.003
RUMHYD_01679	1126.763	2118.255	1016	200.529	110.667	216.997
RUMHYD_01680	4	5	4	0	0	6
RUMHYD_01681	701	710	554	33	38	98
RUMHYD_01682	1969	1711.238	1095.833	84	93	97
RUMHYD_01684	0	0	0	0	0	5
RUMHYD_01685	250	136	91	71.741	70	206
RUMHYD_01686	261	134	180	99.259	53	211.891
RUMHYD_01687	231	119	159	72	37	89.109
RUMHYD_01688	372	188	289	140	83.259	148.568
RUMHYD_01689	324	185	197	85	49.741	147.432
RUMHYD_01690	634	306	410	296	195	400.265
RUMHYD_01691	2	6	11	2	0	0
RUMHYD_01692	1095.578	1757.743	1169	211.546	112	306.735
RUMHYD_01693	1186.422	1452.257	1189.281	109.454	93	192.579
RUMHYD_01694	2731.002	5655	4435.719	828	508	547.421
RUMHYD_01695	5327.826	2268.544	4881.057	172.422	152	123
RUMHYD_01696	14056.817	15164.461	16602.965	592.578	306	173
RUMHYD_01697	1431.309	828.024	829.518	272	122	123
RUMHYD_01698	240.182	132.32	122.482	37	5	23
RUMHYD_01699	1689.205	1056.656	906	259	112	153
RUMHYD_01700	8339.826	2398.874	4582	1624	967	1118
RUMHYD_01701	88.993	38.023	49	6.997	0	13
RUMHYD_01702	8551.202	4497.103	4724	840.003	369	691
RUMHYD_01703	0	0	1	4	1.999	37
RUMHYD_01704	1094	1214	1264	96	125	178
RUMHYD_01705	17455.862	27834.485	20668	1050	783	537
RUMHYD_01706	2632	2188.048	1953	1209	486	567.42
RUMHYD_01707	261	218	295	162	40	152.58
RUMHYD_01708	64092.389	25249.077	75165.488	1720	1419	1280
RUMHYD_01709	110	23	104	17	11	91
RUMHYD_01710	0	0	4	0	0	16
RUMHYD_01711	5263	8142.218	8642	259	284	221.527
RUMHYD_01712	147.552	713.421	243.15	30	20	33.473
RUMHYD_01713	1	0	1	0	0	25
RUMHYD_01714	1704.994	1117	659	321.752	190	153.376
RUMHYD_01715	22962.439	16653.547	17343	1486.248	1081	910.624
RUMHYD_01716	1900.869	1257.453	961	153	98	108.54
RUMHYD_01717	7333.127	6603.865	4904	726	566	568.46
RUMHYD_01718	51713.007	32544.068	46649.165	2646	1926	1632
RUMHYD_01719	14	7	21	0	0	8
RUMHYD_01720	680	770	1440	27	18	39
RUMHYD_01721	4270	5486.174	7397.732	416	282	325
RUMHYD_01722	3498	3163.066	8452.268	223	188	196.753
RUMHYD_01723	55	105	319	14	5	84.247
RUMHYD_01724	41	10	18	19.999	0	22
RUMHYD_01725	155	68	112	38.001	29	110.266
RUMHYD_01726	298	208	209	22	26	76.734
RUMHYD_01727	6632.995	2687	9470	400	238	356
RUMHYD_01728	13999.359	26776.448	19058.004	1307	784	801
RUMHYD_01729	881	301	431	255	78	145
RUMHYD_01730	4828.26	824	2988	146	75	98
RUMHYD_01731	852.261	479.453	648.205	37.858	40	21
RUMHYD_01732	537.573	408.072	364.688	37.464	27.496	17
RUMHYD_01733	1476.708	715.952	1159.377	86.779	49.504	89
RUMHYD_01734	3446.82	1592.523	2539.731	247.899	166	154
RUMHYD_01735	1275	109	158	263	46	72
RUMHYD_01736	1953	844	2180	140	45	117
RUMHYD_01737	2	6	0	2	0	7
RUMHYD_01738	147	44	2	89	19	69
RUMHYD_01739	1731.079	646.554	363	705.086	295.418	485.911
RUMHYD_01740	1254.546	310.1	186.981	494.786	233.582	265.176
RUMHYD_01741	5017.507	1516.928	725.019	2062.276	667	1041.043
RUMHYD_01742	14544.063	3551.419	2091	4346.852	2211	2967.274
RUMHYD_01743	299	52	36	36	33	60
RUMHYD_01744	2	0	0	0	0	0
RUMHYD_01745	41	6	0	32	14	34
RUMHYD_01746	577	106	80	108	90	66
RUMHYD_01747	738.884	140	98	279.885	81	116.289
RUMHYD_01748	287.116	35	51	22.115	17	60.305
RUMHYD_01749	354	96	20	149	79	107.405
RUMHYD_01750	189.478	26	31	95	27	89.713
RUMHYD_01751	1747.522	303	308	725	426	585.287
RUMHYD_01752	152	46	55	26	10	29
RUMHYD_01753	320.996	111	17	46.306	27	28
RUMHYD_01754	1537.004	363	227	193.694	66	106.615
RUMHYD_01755	4616.012	1174	425.007	374	196	313.019
RUMHYD_01756	12742.993	2792	2296.993	956	492	752.811
RUMHYD_01757	2460	517	349	237	146	161.554
RUMHYD_01758	14939	3623.015	2287	2212	844	1094
RUMHYD_01759	321.329	80.857	62	94.73	29	21
RUMHYD_01760	2890.637	783.16	336	324.072	206.526	186.868
RUMHYD_01761	10343.868	2544.244	1807.61	1997.525	661.474	1040.646
RUMHYD_01762	878.152	140.739	109.39	70.672	57	33.486
RUMHYD_01763	139.832	29.445	19.995	19	12.027	12.274
RUMHYD_01764	2161.168	490.555	261.005	486	278.973	299.726
RUMHYD_01765	85.85	15	2	5	0	8
RUMHYD_01766	931.969	172	144	87.312	55	88.577
RUMHYD_01767	542.181	64	83	78.688	41	36.723
RUMHYD_01768	8619	1040	1595	770	512	651.7
RUMHYD_01769	6320.466	578	1829	373.256	162.584	230.306
RUMHYD_01770	172252.74	14068.564	40361	19429.383	6381.416	9712.694
RUMHYD_01771	8678.02	765	1191	621.115	297	296
RUMHYD_01772	12926.737	884	1400	980.356	499	765
RUMHYD_01773	1233	126	273	340	82	206
RUMHYD_01775	24647.618	3758	3184	3728	2272	2536
RUMHYD_01776	40829.879	8195.601	5226.972	4357.734	1579.633	1891.208
RUMHYD_01777	15405.031	2316.051	2844.231	2295.365	638.403	836.568
RUMHYD_01778	12210.741	2097.595	2127.11	1269.557	508.062	541.371
RUMHYD_01779	11224.969	2133.483	2195.042	1314.523	577.259	584.093
RUMHYD_01780	6481.219	1258.195	949.645	500.821	239.643	290.76
RUMHYD_01781	6346.026	1249	723	894	260	558
RUMHYD_01782	3803	801	392	1000	508	598
RUMHYD_01783	1708.725	441.141	156	166	103	97
RUMHYD_01784	2014.275	532.998	190	238.512	115	90
RUMHYD_01785	27492.753	7839.998	4223.162	3719.484	1888	2262
RUMHYD_01786	1192.32	272.03	236.368	169.921	63.594	173.506
RUMHYD_01787	10210.881	2601.97	1224.47	1118.27	458.406	909.639
RUMHYD_01788	3565.8	1235	609	861.183	222	405.855
RUMHYD_01789	1007.301	363	231.042	217.63	123	133
RUMHYD_01790	11862.422	11414.538	14359.718	825	701	628
RUMHYD_01791	5032.978	3160.856	6450.182	142.085	139	167
RUMHYD_01792	67232.575	84996.511	160545.08	4549.915	2241	1733
RUMHYD_01793	10	5	9	0	0	0
RUMHYD_01794	8052	3691	6581.036	306.003	154	236
RUMHYD_01795	3106	1478	2957	258	152.732	254.453
RUMHYD_01796	12142.038	5550.536	9916	551.5	582.268	722.547
RUMHYD_01797	1175.009	412.729	805.039	71.214	47	53
RUMHYD_01798	4838.996	1797.735	4158.961	227.283	243	225
RUMHYD_01799	952	527	659	77	75	231.57
RUMHYD_01800	328	97	202	22	32	275.054
RUMHYD_01801	1672	542	1437	83	136	616.376
RUMHYD_01802	296	58	220	6	9	119
RUMHYD_01803	338	60	270	3	7	43
RUMHYD_01804	69213.866	12370	71015.042	1755	890	919
RUMHYD_01805	15870.259	2707.358	16120.514	296	129	177
RUMHYD_01806	15890.63	2002.642	14809.644	196	126	254.883
RUMHYD_01807	3611.194	380	4511	29	54	66.117
RUMHYD_01808	3240.881	257	2494.116	68.328	46	165.812
RUMHYD_01809	3122.689	268	2371.795	69.084	43	86.188
RUMHYD_01810	10	0	4	2.588	0	4
RUMHYD_01811	4386	4984	4594	281	193	284
RUMHYD_01812	2088	4970	3772	105	86	47
RUMHYD_01813	51	38	98	9	2	72
RUMHYD_01814	2548	1711	2606	115	66	29
RUMHYD_01815	94	37	56	1	6	13.44
RUMHYD_01816	61331.08	42534.052	51252	1141	887	751.56
RUMHYD_01817	0	0	0	0	0	0
RUMHYD_01818	27373.073	14513	27508	716	475	475
RUMHYD_01819	2969.144	1572.199	5743.038	349.931	96	183
RUMHYD_01820	20141	8975	24417	1382	648	890
RUMHYD_01821	277	962	670	16	15	19
RUMHYD_01822	397	331	434	29	25	62
RUMHYD_01823	2227	2337	3037	255	166	166
RUMHYD_01824	2391	2374	2566	125	76	67
RUMHYD_01825	1480	1055.884	1430	122	105	123.222
RUMHYD_01826	636	365.116	478	19	39	12
RUMHYD_01827	2158.862	1395.923	1106.059	94.603	122	234.769
RUMHYD_01828	453.138	216.077	217.941	38.397	11	9.009
RUMHYD_01829	2773.241	1622.381	1441	165	68	330.296
RUMHYD_01830	2256.58	1288.826	1676.603	63.005	52	76.704
RUMHYD_01831	4638.179	2569.794	3509.397	128.995	134	239
RUMHYD_01832	22321.703	32621.371	53006.801	1004.029	632.286	407.381
RUMHYD_01833	14827.285	25700.912	30323.422	1126.971	601.714	370.619
RUMHYD_01834	0	0	0	0	0	12
RUMHYD_01835	3459	6773	5673	267.495	231.492	478
RUMHYD_01836	707	861.14	833	33.505	47.508	138
RUMHYD_01837	5598.303	3193.86	5665.927	229	180.527	202
RUMHYD_01838	1444.126	902	1253	124	92.473	223
RUMHYD_01839	473	393	514	97	30	112
RUMHYD_01840	150	164	145	16	10	122
RUMHYD_01841	60.145	55	44	6.852	5	91.158
RUMHYD_01842	29.855	34	38	3.148	2	32.842
RUMHYD_01843	130	79	121	21	20	89
RUMHYD_01844	85	89	83	23	27	105
RUMHYD_01845	143	298	66	45	35	60
RUMHYD_01846	231.477	86.559	72	45	68	45
RUMHYD_01847	5763.523	3028.441	1215	2556	1963.235	1550
RUMHYD_01848	4060	1153	1553	4903	1071.765	1186
RUMHYD_01849	318.976	206	287.002	8	2	16
RUMHYD_01850	107.024	93	110.998	0	0	12
RUMHYD_01851	649	498	709	25	15	72
RUMHYD_01854	438	171	336	19	14	12
RUMHYD_01855	14074	5789	17200	430	321	382
RUMHYD_01856	18090	6980.747	1529	228	238	153
RUMHYD_01857	2298	837	1610	131	46	119
RUMHYD_01858	4397	1822	2789	149	84	189
RUMHYD_01859	14516	4522	12463	475.442	309	267.244
RUMHYD_01860	976.896	247	470	77.558	44	88.365
RUMHYD_01861	3989.104	1020	3246	84	69	63.391
RUMHYD_01862	19910.92	5587.622	14059.491	532	308	327
RUMHYD_01863	30035.551	8467.377	26206.586	837	619	568
RUMHYD_01864	7922.586	1408.001	5656	309	226	337
RUMHYD_01865	3037.837	2130.782	1974.34	454.8	244	356
RUMHYD_01866	13443.628	15346.983	14969.771	1032.992	630	488
RUMHYD_01867	2132.521	932.321	1522.094	209.207	122	302.308
RUMHYD_01868	701	383	469	77	74	92.692
RUMHYD_01869	6	2	3	0	0	2
RUMHYD_01870	74	74	103	32	38	193
RUMHYD_01871	5	7	5	9	2	144.193
RUMHYD_01872	3	12	4	4	5	18.226
RUMHYD_01873	34	12	19	7	14	36.581
RUMHYD_01874	107	59	55	16	28	129.16
RUMHYD_01875	35	18	2	1	20	87.84
RUMHYD_01876	0	13	0	0	0	55.865
RUMHYD_01877	10	9	3	5	7	162.138
RUMHYD_01878	912	388	1070	211	103	293.997
RUMHYD_01879	160	118	72	58	27	69
RUMHYD_01880	925	1024	1037	164	149	178
RUMHYD_01881	4932.578	5041	3748	322	227	272.239
RUMHYD_01882	60.422	35	34	4	9	22.761
RUMHYD_01883	760	370	551	74	44	158.41
RUMHYD_01884	4515	2676.758	4584	274	277	283.59
RUMHYD_01885	1815.987	770.192	1699.601	129.59	76.022	179.741
RUMHYD_01886	2184.013	973.808	1756.399	94.41	70.978	124.93
RUMHYD_01887	1908.843	673.62	1515	54	27	74.33
RUMHYD_01888	6280.129	1983.38	3836	152	180	221
RUMHYD_01889	11	5	3	10	8.001	183
RUMHYD_01890	0	0	0	0	0	0
RUMHYD_01891	0	0	0	0	0	0
RUMHYD_01892	0	0	0	0	0	0
RUMHYD_01893	0	0	0	0	0	0
RUMHYD_01895	0	0	0	0	0	0
RUMHYD_01894	0	0	0	0	0	0
RUMHYD_01896	626	578	229	155	106	237
RUMHYD_01897	13283	4024	9558	281	251	189
RUMHYD_01898	25	6	7	3	0	0
RUMHYD_01899	64	13	13	21	4	11
RUMHYD_01900	15	4	7	0	27	12
RUMHYD_01901	271	169	98	278	78	92
RUMHYD_01902	301.952	401	204	39.119	67	57
RUMHYD_01903	637.048	858	707	114.881	188	82
RUMHYD_01904	69	38	11	122	50	48
RUMHYD_01905	242.988	233.084	71	58	41.756	50
RUMHYD_01906	444.012	355.934	169	160	89.244	91
RUMHYD_01907	3605	4903	1600.863	3785.751	1646.998	1668.558
RUMHYD_01908	94	131	13.137	37.249	13.002	19.442
RUMHYD_01909	24	8	16	6	0	11
RUMHYD_01910	6992.195	9462.251	2389	2275.653	2007.153	1942.946
RUMHYD_01911	3867.805	5221.056	1253	1363.347	1182.847	1319.054
RUMHYD_01913	34316.647	34766.759	13084.178	7295.578	7252.454	6412.98
RUMHYD_01914	1347.379	1291.887	472.822	243.935	277.546	318.02
RUMHYD_01915	2704.017	2536.784	843	431.486	675.22	578
RUMHYD_01916	4165.848	4042.772	1338.998	589	539.767	655
RUMHYD_01917	479.671	379.203	239.002	48	51.014	41
RUMHYD_01918	59	48	26	7	0	22
RUMHYD_01919	276	234	56	25	31	62
RUMHYD_01920	200	191	71	14	30	31
RUMHYD_01921	729	699	146	128	118	91
RUMHYD_01922	47	29	11	9	11	49
RUMHYD_01923	241	143	23	63.896	38	40.226
RUMHYD_01924	969.53	825.312	399	252.427	173	192.147
RUMHYD_01925	314.998	223.291	34	101.657	73.606	151.232
RUMHYD_01926	708.472	435.398	188	95.019	81.394	105.395
RUMHYD_01930	1	0	2	5	8	5
RUMHYD_01932	17801.002	12007	5339	97710	22220	55149
RUMHYD_01934	45	74	21	9	6	8
RUMHYD_01935	0	1	0	0	0	2.957
RUMHYD_01936	0	0	0	5	1	16.043
RUMHYD_01937	82.291	99	12	45	14	113.569
RUMHYD_01938	121.709	105	27	46	34	53.431
RUMHYD_01939	6213	5844	1822	3097	2100	3086
RUMHYD_01940	4157.005	3817	1230	1130	823	919.696
RUMHYD_01941	173	153	38	16	27	54.611
RUMHYD_01942	41	100	7	37	23	46.97
RUMHYD_01943	36150.562	44157	15791	11904	17015	12523.723
RUMHYD_01944	21933.981	29437.807	5825	12922.469	10034.326	9043
RUMHYD_01945	7766.54	9395.002	1994	2903.493	2413.674	1938
RUMHYD_01946	46318.815	51583.338	18152.735	18387.905	16823.792	16160.83
RUMHYD_01947	9175.873	9431.306	3033.032	1799.338	1726.208	1658.126
RUMHYD_01948	5916.047	6567.685	1912	1634.795	1460	1183.045
RUMHYD_01949	80	35	42	58	47	65
RUMHYD_01950	1458.12	1133.496	354.979	1122	810	894.935
RUMHYD_01951	1602.078	1760.953	597.308	293.297	318.974	275.972
RUMHYD_01952	59722.533	88505.337	28274.771	36674.63	43006.479	31865.203
RUMHYD_01953	3159.131	4073.295	828.943	1680.992	2269.1	1395.029
RUMHYD_01954	381388.148	510967.868	159080.818	344487.348	120910.141	151341.785
RUMHYD_01955	71390.463	70741.065	38006.23	34305.829	14635.083	19240.925
RUMHYD_01956	29696.012	36618.114	12753.39	7335.687	5336.053	4901.478
RUMHYD_01957	91604.37	94092.658	24782.281	30856.207	18355.171	21522.672
RUMHYD_01958	1570	1555	320	381	311.646	262
RUMHYD_01959	4618.348	6298.313	1593	1389.866	1680.618	1219.711
RUMHYD_01960	484.652	514.716	181	168.134	240.736	237.289
RUMHYD_01961	7	6	0	6	14	22
RUMHYD_01962	80	127	5	44.379	58.443	56.406
RUMHYD_01963	3453	4425.998	1528	1060.621	1251.557	897.594
RUMHYD_01964	271	393	63	98	131	119.675
RUMHYD_01965	927	1143	423	451	412	499.325
RUMHYD_01966	3187.324	3883.956	1241.355	2632.683	1634.65	1543
RUMHYD_01967	23949.857	29151.331	7012.645	9874.274	11206.12	10343
RUMHYD_01968	23825.649	29811.204	9365	9597.043	10830.229	9855.141
RUMHYD_01969	3390.588	4342.878	719	2210.871	2271	1871.598
RUMHYD_01970	2748.679	2587.394	721	2664.129	1843	2235.261
RUMHYD_01971	19750.471	20485.072	7985.901	3087.216	3909.054	3424.896
RUMHYD_01972	6060.631	5292.102	1051.099	2244.783	2524.456	3377.212
RUMHYD_01973	20399.621	19733.635	6107	7239.894	5888.489	6731.892
RUMHYD_01974	710.356	732.316	194.903	266.209	124.384	138.667
RUMHYD_01975	2506.665	1563.684	1037.097	806.898	542.616	787.333
RUMHYD_01976	12688.217	6191.037	5286.779	3286.468	1640.158	1546
RUMHYD_01977	6491.875	3407.701	2963.931	1906.853	1463.459	882.202
RUMHYD_01978	106124.688	21284.261	42488.788	18626.679	8317.384	8544.798
RUMHYD_01979	8407.028	4451	2684	646	847	520.002
RUMHYD_01980	418	82	97	11	37	57
RUMHYD_01981	508	268	128	186	135	222.998
RUMHYD_01982	682	711	398	230	137	242
RUMHYD_01983	419	431	544	103	38	76
RUMHYD_01984	10	4	1	0	2	0
RUMHYD_01985	8994	1654	7655	573	192	284
RUMHYD_01986	510	396.36	202	159	82	215
RUMHYD_01987	23	20.64	7	3	0	28
RUMHYD_01988	119	66	40	23	17	76
RUMHYD_01989	4612	3414	2527	685	711	398.178
RUMHYD_01990	227	131	72	68.378	38	97.822
RUMHYD_01991	711.562	710.275	162.942	196.271	115.93	198.729
RUMHYD_01992	27182.066	30196.722	9079.058	4247.351	4737.07	5572.277
RUMHYD_01993	138.402	143.269	23	14.028	23	28.081
RUMHYD_01994	11743.473	10906.182	4075.39	2376.258	1792.96	2074.932
RUMHYD_01995	8116.125	7561.076	3707.61	1894.714	1293.636	1512.982
RUMHYD_01996	2367.699	2559	411.958	1062	640.404	802
RUMHYD_03910	1345.229	772.087	793.012	81.091	107.805	31.621
RUMHYD_03911	33527.853	39875.718	71873.084	3120	1543	977
RUMHYD_03912	0	2	1	0	0	0
RUMHYD_03913	120	51	81	4	0	6
RUMHYD_03921	34	19	22	11	8	139
RUMHYD_01997	4249.623	5587.59	13992.878	837.685	1319.798	239
RUMHYD_01998	7286.235	8509.688	23612.108	945.53	1201.202	245.965
RUMHYD_01999	8168.25	11423.044	25087.421	1201.785	2153	408.035
RUMHYD_02000	1145	1262	1508	75	88	160
RUMHYD_02001	16	32	30	0	0	4
RUMHYD_02002	11853	13019	9398	795	638	478
RUMHYD_02003	10	68	30	16	6	15
RUMHYD_02004	8	10	4	0	2	4
RUMHYD_02005	4	0	0	1	2	64
RUMHYD_02006	4	3	2	3	18.022	268.313
RUMHYD_02007	0	0	0	0	17.978	44.687
RUMHYD_02008	0	0	0	0	5	11
RUMHYD_02009	15	19	26	13	20	323
