geneID	patricID	transcriptID	function	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	l2fc_32_12	adjP_32_12	l2fc_32_72	adjP_32_72
RUMHYD_00293	fig|476272.21.peg.3299	EEG50778	tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)	13.485137	18.272385	23.982835	11.726144	5.128332	13.201742	10.981238	16.692971	26.849592	1.70066247	0.002043766	1.454582678	0.029056998
RUMHYD_00438	fig|476272.21.peg.3445	EEG50562	hypothetical protein	116.773081	169.487209	161.036428	1365.794191	373.63107	808.614581	36.718522	95.720213	43.311106	-1.714363818	0.00209564	-3.147998987	1.42E-07
RUMHYD_01977	fig|476272.21.peg.2017	EEG49166	hypothetical protein	691.366557	514.078647	382.750716	525.992282	338.606778	228.877476	778.195659	1349.192368	613.172614	1.438147483	0.00209564	2.023322252	0.000463316
RUMHYD_01716	fig|476272.21.peg.2088	EEG49366	Iron-sulfur cluster assembly scaffold protein IscU/NifU-like	225.138645	125.558854	132.580277	146.386836	118.754017	70.921258	59.21724	85.90848	71.595557	1.385630145	0.002109147	0.01486457	0.985975798
RUMHYD_00690	fig|476272.21.peg.3694	EEG50409	"ABC transporter, ATP-binding protein"	0	0	0.771535	3.582657	8.208708	5.908929	0.16543	0	0.567911	-3.832889704	0.002117261	-3.981515597	0.010487956
RUMHYD_01506	fig|476272.21.peg.2852	EEG49573	ATP-dependent Zn protease	23.818343	28.258619	25.385431	85.447968	97.304733	159.324065	12.00875	28.76592	16.372806	-1.398426926	0.002149772	-1.907136139	0.000355065
RUMHYD_02165	fig|476272.21.peg.1594	EEG48946	"Two-component transcriptional response regulator, OmpR family"	28.960379	39.654312	40.2437	172.11179	120.590662	197.349465	17.450961	36.592099	32.639945	-1.360368363	0.002248686	-1.881080629	8.72E-05
RUMHYD_02371	fig|476272.21.peg.1806	EEG48703	Substrate-specific component PdxU2 of predicted pyridoxin-related ECF transporter	3074.850023	1459.321389	1738.293864	7410.178571	8721.14661	9939.044735	1113.447076	2218.375741	749.678182	-1.294988844	0.002328103	-1.963502495	0.000780763
RUMHYD_01132	fig|476272.21.peg.2478	EEG49945	Peptide chain release factor 2	94.972407	84.085487	94.398618	315.872698	295.301758	359.059056	72.172155	134.783303	101.499707	-1.083162019	0.002344812	-0.980682217	0.036694524
RUMHYD_00523	fig|476272.21.peg.3528	EEG50537	hypothetical protein	14.710571	51.628616	53.213862	21.539005	8.139531	22.621916	8.682809	27.307773	34.328143	2.073292994	0.002372586	0.931735095	0.212678889
RUMHYD_00537	fig|476272.21.peg.3542	EEG50551	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4) / Ribosomal protein S1 RNA-binding domain	41.716089	16.731917	28.978898	17.841108	13.692381	18.893033	29.759229	26.843403	100.369313	1.772374902	0.002372586	2.031539593	0.027481944
RUMHYD_03789	fig|476272.21.peg.471	EEG47322	hypothetical protein	34.4307	35.197379	36.750114	225.705953	146.390505	109.163544	41.68128	72.399948	85.969129	-1.339105798	0.002372586	-0.675476215	0.21358471
RUMHYD_02481	fig|476272.21.peg.1911	EEG48619	"2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-)"	4.179218	4.527638	3.196863	48.178663	10.29324	29.295506	5.832692	19.141194	41.335	-1.999615233	0.002419702	0.019546404	0.986239831
RUMHYD_00177	fig|476272.21.peg.3183	EEG50883	hypothetical protein	79.278048	20.870942	29.759772	276.143141	311.207418	270.000213	54.084766	223.755927	176.475184	-1.865913923	0.002463671	-0.544405134	0.496554942
RUMHYD_03077	fig|476272.21.peg.1210	EEG48091	Ribosome recycling factor	106.450043	72.21534	86.826419	341.209635	484.416449	285.132926	185.253872	150.006773	104.328344	-1.269889255	0.002479976	-0.537161234	0.441857843
RUMHYD_00851	fig|476272.21.peg.3859	EEG50209	hypothetical protein	55.298514	65.514913	112.300355	28.66728	50.524152	58.404114	9.810407	20.702228	29.061853	1.659920699	0.002524835	-0.782411888	0.337855987
RUMHYD_03212	fig|476272.21.peg.1335	EEG47928	"Anthranilate synthase, amidotransferase component (EC 4.1.3.27)"	5.270336	3.052673	6.308803	1.658386	3.022886	0.900451	4.169318	14.320282	31.04008	2.153143722	0.002547248	3.520452768	7.55E-05
RUMHYD_00296	fig|476272.21.peg.3302	EEG50781	Signal peptidase I (EC 3.4.21.89)	108.521348	33.531384	56.492695	52.340898	32.91469	25.68065	14.899562	60.096059	79.375423	1.587159324	0.002547455	0.936315813	0.150807297
RUMHYD_02670	fig|476272.21.peg.800	EEG48453	Substrate-specific component BioY of biotin ECF transporter	212.080629	69.36897	115.132471	89.229159	51.944191	92.095542	39.979912	34.531871	61.485813	1.508425151	0.002558877	-0.102761956	0.886309394
RUMHYD_03805	fig|476272.21.peg.488	EEG47316	Stage 0 sporulation protein YaaT	0	1.832039	1.265055	23.495947	21.759834	14.20739	4.478914	20.406902	68.905172	-3.094105895	0.002610569	0.90548066	0.46580456
RUMHYD_03751	fig|476272.21.peg.434	EEG47361	Lipid A export permease/ATP-binding protein MsbA	0.739207	0.925152	0.849235	5.356307	2.619328	5.485195	0.433136	0.257028	8.843922	-1.661356745	0.002611336	-0.180671599	0.90131188
RUMHYD_03110	fig|476272.21.peg.1241	EEG47999	Protein translocase membrane subunit SecG	56.704745	18.037846	8.310133	2.411256	5.084744	8.562141	66.926223	0	27.855889	3.223163859	0.002623117	3.471606215	0.056847426
RUMHYD_00764	fig|476272.21.peg.3766	EEG50350	hypothetical protein	13.305031	8.485312	13.356124	43.783729	46.975929	51.754635	12.927381	35.862743	42.13318	-1.240779558	0.002625881	-0.147652131	0.836572451
RUMHYD_01047	fig|476272.21.peg.2393	EEG50028	hypothetical protein	31.430784	25.558214	25.25141	88.130332	120.676042	127.19258	21.81834	51.5241	20.978309	-1.243920915	0.002644599	-1.177187686	0.061155642
RUMHYD_00242	fig|476272.21.peg.3247	EEG50848	hypothetical protein	0	0	0.3075	1.553094	1.947777	3.142608	0.73532	1.158648	3.089396	-3.773165102	0.002655125	0.101741011	0.942122678
RUMHYD_01061		EEG50042		2.767419	12.463039	16.199612	53.96315	179.279979	94.03522	98.586933	117.950234	79.401007	-2.347934021	0.002655125	0.458686178	0.602426986
RUMHYD_00722	fig|476272.21.peg.3727	EEG50311	Spermidine/putrescine import ABC transporter ATP-binding protein PotA (TC 3.A.1.11.1)	47.521639	26.937242	44.928243	23.380629	18.72935	35.675555	12.61873	12.085093	45.787892	1.33653477	0.002673714	0.390548701	0.589879173
RUMHYD_03421	fig|476272.21.peg.96	EEG47714	4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	6.740369	15.502807	23.210473	7.678648	8.904981	3.622813	11.086687	31.437217	23.753259	1.998288345	0.002673714	2.26816025	0.00130912
RUMHYD_02255	fig|476272.21.peg.1689	EEG48805	Ribokinase (EC 2.7.1.15)	2.400573	1.813095	3.065622	8.869729	15.203592	11.786184	5.500143	14.438089	33.963665	-1.574484847	0.002713216	1.004184538	0.163271918
RUMHYD_02367	fig|476272.21.peg.1801	EEG48770	Single-stranded DNA-binding protein	2071.850559	1861.661119	1933.980348	1528.379539	740.220873	1849.810597	416.240015	496.84408	486.953281	1.474428044	0.002728168	-0.958321224	0.096717848
RUMHYD_01788	fig|476272.21.peg.2165	EEG49315	hypothetical protein	205.686103	346.797613	342.894927	278.037946	118.095151	45.447849	337.691947	197.037982	271.159226	1.982514941	0.002747007	1.66121137	0.024575621
RUMHYD_01289	fig|476272.21.peg.2636	EEG49785	Tellurite resistance protein-related protein	2.494693	0.264977	1.363	12.569304	12.709722	7.889364	5.324485	10.702064	29.162631	-2.313872795	0.002801099	0.870188173	0.2967417
RUMHYD_00788	fig|476272.21.peg.3792	EEG50277	Cell wall teichoic acid glycosylation protein gtcA	414.282735	105.221017	228.087903	88.104433	103.58908	189.884458	15.640002	20.141162	83.260276	1.758318921	0.002867439	-1.319406156	0.062961274
RUMHYD_02637	fig|476272.21.peg.766	EEG48469	Osmoprotectant ABC transporter ATP-binding subunit YehX	299.917063	198.388339	197.514485	1083.417337	700.174029	1076.95211	59.202468	75.35301	43.231142	-1.200034952	0.002931714	-3.272347429	1.21E-09
RUMHYD_01702	fig|476272.21.peg.2072	EEG49404	hypothetical protein	297.224139	184.698745	227.10897	232.950472	150.318348	133.012969	111.518292	114.885097	157.561144	1.203954743	0.002961913	0.269816885	0.64765181
RUMHYD_02058	fig|476272.21.peg.1489	EEG49027	"Cell division-associated, ATP-dependent zinc metalloprotease FtsH"	205.962679	104.64464	155.860303	467.460087	626.567998	629.348101	147.032253	237.784358	132.565616	-1.213648497	0.002974824	-0.992721847	0.06907588
RUMHYD_01122	fig|476272.21.peg.2468	EEG49961	hypothetical protein	8.410364	9.34162	10.680133	7.409495	5.60459	3.689525	4.851191	4.731605	40.203839	1.652558258	0.002978355	1.902346575	0.070663807
RUMHYD_00085	fig|476272.21.peg.3091	EEG51028	hypothetical protein	15.765212	8.223497	10.669597	48.455315	44.545212	41.002714	5.504719	13.89751	11.645059	-1.209679289	0.00301004	-1.53680265	0.006739483
RUMHYD_00001		EEG51066		241.367642	91.042442	67.744253	50.962423	60.846381	27.040972	37.579326	76.894992	93.10935	2.286061267	0.003023811	1.145417	0.424115772
RUMHYD_02380	fig|476272.21.peg.1815	EEG48712	hypothetical protein	6.892606	60.378422	10.942639	10.008532	5.278068	4.49259	4.534218	0	0	3.110010927	0.003087309	-0.920865348	0.822410526
RUMHYD_02253	fig|476272.21.peg.1687	EEG48803	"ABC transporter, permease protein KPN_00597"	2.190942	2.269779	1.629215	21.879715	5.43898	10.935963	2.297806	6.150019	24.20561	-1.857406953	0.003094327	0.176190416	0.871974485
RUMHYD_02080	fig|476272.21.peg.1509	EEG49009	Cytidine deaminase (EC 3.5.4.5)	7.908567	5.196594	3.972978	28.444888	63.721862	23.707292	12.337122	22.128973	54.480067	-1.872622143	0.003108436	0.000279714	0.999672112
RUMHYD_02837	fig|476272.21.peg.970	EEG48206	hypothetical protein	71.8644	19.193447	18.628698	21.864186	5.868553	0.499602	74.564888	99.601698	90.751187	3.036226625	0.003144893	3.909230096	0.000157497
RUMHYD_01803	fig|476272.21.peg.2180	EEG49273	hypothetical protein	2.893939	1.769908	2.024451	28.494187	6.203196	21.600844	1.275315	6.713721	31.132103	-2.186870042	0.003146059	-0.259120714	0.857457045
RUMHYD_02728	fig|476272.21.peg.859	EEG48365	"ATP-dependent helicase/nuclease AddAB, subunit B"	62.598718	50.479866	81.026194	38.999283	46.907882	51.791418	17.851817	28.999733	39.467748	1.183672316	0.003146059	-0.050328272	0.932332457
RUMHYD_01588	fig|476272.21.peg.2937	EEG49487	hypothetical protein	7.894665	7.426853	6.959281	41.483044	25.97104	43.992944	8.092995	21.825741	39.300093	-1.440932213	0.003186113	-0.263045819	0.757765047
RUMHYD_01001	fig|476272.21.peg.2348	EEG50113	"Tetracycline resistance, ribosomal protection type => Tet(32)"	25.34252	14.789109	26.331122	20.26395	5.282765	5.813559	4.597094	10.553162	19.059292	1.802779367	0.003205677	0.667220922	0.38710811
RUMHYD_02337	fig|476272.21.peg.1772	EEG48741	N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87)	0	0.062244	0.280526	1.318305	2.185528	1.655937	0.580118	2.937634	36.993172	-3.200319738	0.003207102	3.194053451	0.002798468
RUMHYD_03735	fig|476272.21.peg.417	EEG47398	16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)	38.956642	11.717786	17.744167	18.15147	6.242899	9.216068	8.197074	22.761505	41.898168	1.763147638	0.003358989	1.596297967	0.02394052
RUMHYD_01756	fig|476272.21.peg.2133	EEG49328	hypothetical protein	243.156915	272.712857	239.208232	236.262529	63.535218	44.66535	85.878988	104.331759	116.220292	1.921139602	0.003367122	0.560463417	0.465308159
RUMHYD_01728	fig|476272.21.peg.2100	EEG49357	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)"	89.985758	46.42238	55.468104	178.068482	418.11712	256.765793	80.236597	114.114836	84.541891	-1.495498087	0.003370996	-0.90604739	0.129196376
RUMHYD_01024	fig|476272.21.peg.2371	EEG50050	hypothetical protein	273.602874	164.707994	230.851021	1369.160633	479.067072	1169.121362	101.423551	143.419589	114.585137	-1.437504059	0.003424345	-2.317769739	1.51E-05
RUMHYD_03281	fig|476272.21.peg.1408	EEG47846	"dTDP-4-amino-4,6-dideoxygalactose transaminase (EC 2.6.1.59)"	506.458701	511.302998	578.353783	432.951918	283.396683	476.135736	59.669892	96.374933	42.656065	1.176824278	0.003425594	-1.804605981	0.001310816
RUMHYD_01357	fig|476272.21.peg.2705	EEG49677	"ABC transporter, permease protein (cluster 2, ribose/xylose/arabinose/galactose) / ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose) / ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose)"	0.187977	0.106117	0.417801	1.476155	1.627095	1.983294	3.72612	8.26241	35.685746	-2.165806622	0.003464803	3.619175829	1.50E-07
RUMHYD_01672	fig|476272.21.peg.2282	EEG49417	hypothetical protein	90.184505	83.115479	100.882985	58.999898	5.973473	19.354085	348.051155	233.691165	247.820754	2.533134915	0.003483438	4.148075709	3.52E-05
RUMHYD_03457	fig|476272.21.peg.133	EEG47654	hypothetical protein	65.978102	62.046414	84.75792	65.103565	35.318469	54.288072	20.174935	24.125393	59.197635	1.236483992	0.003493023	-0.013808478	0.985975798
RUMHYD_01720	fig|476272.21.peg.2091	EEG49370	Histidinol-phosphatase (EC 3.1.3.15)	9.326921	3.296407	5.960553	20.063601	27.873675	43.749779	3.888236	6.0686	9.644056	-1.607207234	0.003494682	-1.649242304	0.010501671
RUMHYD_00236	fig|476272.21.peg.3241	EEG50842	ACT domain protein CAC_0478	52.007721	40.773828	41.395445	206.715542	240.64016	177.511182	26.241477	79.59391	83.831302	-1.195149895	0.003497967	-1.311990495	0.032613077
RUMHYD_00327	fig|476272.21.peg.3334	EEG50714	hypothetical protein	11.669331	6.740923	6.066063	35.807208	41.752675	25.293153	23.863758	30.085696	45.861002	-1.368226683	0.00350591	0.579136829	0.300444802
RUMHYD_01824	fig|476272.21.peg.2203	EEG49244	Fibronectin/fibrinogen-binding protein	4.015011	8.867481	6.369214	28.213404	34.390382	32.1215	7.114393	10.262929	6.556511	-1.528930785	0.00354058	-1.239548749	0.029044441
RUMHYD_02767	fig|476272.21.peg.897	EEG48363	"Phosphotransferase system, phosphocarrier protein HPr"	39.690922	9.650247	18.58701	8.450215	5.463919	13.487818	12.520411	5.808613	187.248427	2.238939923	0.003586781	3.043828026	0.01301775
RUMHYD_02702	fig|476272.21.peg.832	EEG48400	Hydroxylamine reductase (EC 1.7.99.1)	5.228411	3.500374	3.445341	1.86321	3.169512	1.872966	0.70683	1.218284	7.953888	1.503941406	0.003596897	0.857613136	0.432430997
RUMHYD_01556	fig|476272.21.peg.2905	EEG49523	Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)	290.666005	371.267277	465.779655	303.482004	291.766841	317.435536	48.427697	148.318955	83.434803	1.228744444	0.003604751	-1.166595145	0.036694524
RUMHYD_01237	fig|476272.21.peg.2582	EEG49856	hypothetical protein	7.781098	7.178723	6.31648	23.1418	26.467851	34.942111	6.095295	13.460643	8.977848	-1.249548468	0.003614383	-0.915963168	0.128085674
RUMHYD_03417	fig|476272.21.peg.92	EEG47710	"ABC transporter, permease protein (cluster 2, ribose/xylose/arabinose/galactose)"	4.642005	8.400723	11.146451	2.666107	5.783873	3.167457	2.893589	15.51186	34.99572	1.816940305	0.003675002	2.54550626	0.001445953
RUMHYD_03179	fig|476272.21.peg.1302	EEG47895	Argininosuccinate synthase (EC 6.3.4.5)	169.352099	128.05555	186.559635	424.354451	537.783408	1943.703683	72.741157	173.235184	68.944487	-1.860493543	0.003714529	-2.475635383	0.000338143
RUMHYD_00496	fig|476272.21.peg.3502	EEG50620	ATP-dependent DNA helicase RecG (EC 3.6.4.12)	20.009715	24.772057	27.29217	81.26497	84.663777	113.647362	11.525854	22.112135	17.464319	-1.223596594	0.003820715	-1.775279315	0.000129651
RUMHYD_00863	fig|476272.21.peg.3871	EEG50221	"FIG001553: Hydrolase, HAD subfamily IIIA"	109.782731	87.677887	99.605022	417.342109	293.651151	421.60288	42.182152	68.823326	48.714083	-1.090672594	0.003933548	-2.16685782	1.37E-05
RUMHYD_01761		EEG49333		196.210363	302.322054	262.850633	237.189656	71.594399	43.151416	222.580748	173.415548	199.219674	1.931438922	0.003946726	1.574702026	0.028150188
RUMHYD_00775	fig|476272.21.peg.3777	EEG50296	"ABC transporter-coupled two-component system, fused permease protein"	1.703735	0.887527	1.884206	6.106788	10.899917	4.592841	3.044479	5.030336	26.242435	-1.626739236	0.00396032	1.029644824	0.197165586
RUMHYD_01059	fig|476272.21.peg.2405	EEG50040	hypothetical protein	0.411359	0.504052	0.392464	0.076687	0.131788	0.04852	3.559339	9.124391	60.576643	3.098316218	0.004027149	8.463722927	9.32E-21
RUMHYD_02077	fig|476272.21.peg.1506	EEG49006	Two-component system sensor histidine kinase	10.725249	6.795513	9.173227	30.890984	56.664733	27.326759	18.141616	16.340836	38.2295	-1.423948166	0.004028562	-0.058004409	0.942815292
RUMHYD_03449	fig|476272.21.peg.125	EEG47667	hypothetical protein	0.200245	0.19088	0.541707	2.137234	2.236234	2.521456	1.781231	7.414132	33.194664	-2.173957879	0.004068257	2.944491527	0.000406828
RUMHYD_02557	fig|476272.21.peg.688	EEG48555	hypothetical protein	86.673472	55.377124	57.150076	56.090568	58.678358	32.937395	70.342272	51.259051	78.633979	1.2745523	0.004069738	1.13013001	0.07296222
RUMHYD_01417	fig|476272.21.peg.2767	EEG49604	hypothetical protein	173.725473	41.412786	53.829449	48.835629	13.241101	39.750524	3.224621	0	45.150761	2.272090379	0.004086229	-0.854870417	0.70641562
RUMHYD_02609	fig|476272.21.peg.737	EEG48509	NADP-dependent malic enzyme (EC 1.1.1.40)	34.211871	61.079836	42.675569	151.135376	228.125967	287.050822	41.994076	56.140086	27.627981	-1.495525012	0.004090532	-1.617516684	0.006675774
RUMHYD_00900	fig|476272.21.peg.3908	EEG50193	G:T/U mismatch-specific uracil/thymine DNA-glycosylase (EC 3.2.2.27)	59.390533	36.060286	46.809543	168.228039	166.552621	206.89317	24.295527	39.615382	43.587491	-1.120207265	0.004093872	-1.748039849	0.000278299
RUMHYD_03084	fig|476272.21.peg.1217	EEG48026	hypothetical protein	16.488729	15.892207	12.835943	89.061553	107.711555	87.963424	63.347834	27.055794	79.866426	-1.7389842	0.004095476	-0.137954754	0.915165286
RUMHYD_00753	fig|476272.21.peg.3755	EEG50339	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)	51.976556	38.58552	57.031381	98.74186	243.300451	454.31399	16.597679	51.929367	30.404568	-1.731606998	0.004127969	-2.381651086	0.000192212
RUMHYD_03612	fig|476272.21.peg.291	EEG47516	hypothetical protein	1193.784002	751.053934	763.738586	793.682603	376.67019	87.81771	7930.795262	14238.40171	7766.001835	2.046536542	0.00412926	5.166692878	4.40E-13
RUMHYD_03927		EEG47205		1171.497145	1668.211821	1532.875785	4418.396221	10753.40197	5847.122397	1205.569926	2101.366165	1068.518914	-1.543891934	0.004331654	-1.555363004	0.010142877
RUMHYD_03712	fig|476272.21.peg.392	EEG47419	"PTS system, galactitol-specific IIC component"	1.573799	0.672651	0.245666	4.431366	7.490942	4.518724	1.081752	4.267617	19.335418	-2.06712179	0.004366817	0.893133992	0.349930358
RUMHYD_01766	fig|476272.21.peg.2143	EEG49294	hypothetical protein	116.923893	158.336043	133.355883	158.349253	35.79332	21.445097	75.907264	107.241362	129.814088	2.049107874	0.004366817	1.149663297	0.18084191
RUMHYD_02887	fig|476272.21.peg.1020	EEG48256	hypothetical protein	275.02285	96.68632	151.940426	586.816377	787.839388	1241.074947	196.84715	243.059646	139.636859	-1.527395186	0.004425671	-1.469845581	0.014914659
RUMHYD_02958	fig|476272.21.peg.1093	EEG48149	hypothetical protein	24.959506	21.595468	28.276909	77.029254	80.715201	91.540612	12.679147	21.902951	28.699985	-1.044116393	0.004466161	-1.353813594	0.001039691
RUMHYD_02703	fig|476272.21.peg.833	EEG48401	Ferredoxin 3 fused to uncharacterized domain	2.217407	3.661916	6.19542	2.067992	1.456141	2.021323	0.188	0	7.739133	1.934217524	0.004487108	0.741505578	0.724276869
RUMHYD_03835	fig|476272.21.peg.519	EEG47285	Serine hydroxymethyltransferase (EC 2.1.2.1)	36.669304	23.009182	29.064182	78.052604	149.413288	123.136195	24.377912	37.300245	44.939305	-1.292187227	0.004504483	-1.09508182	0.033113581
